id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
13856,Encounter at Gettysburg,1993,7.5,2,4,2,2,0,0,Wargames,American Civil War Wargame ,Dice RollingHex-and-Counter,"Encounter at Gettysburg is a brigade level simulation of the crucial battle of July 1-3, 1863, fought between the Union Army of the Potomac, under the command of Major General George Gordon Meade, and the Confederate Army of Northern Virginia, under General Robert Edward Lee.
The game was published as part of a four game boxed set called War of the Rebellion, which also included South Mountain, Chickamauga, and Shiloh. The latter three games were originally published by West End Games. This game included in War of the Rebellion.

",http://cf.geekdo-images.com/xW2NYgesiEaP7_g0JGjU_l8NF4s=/fit-in/200x150/pic989238.png
13857,Pigskin Vegas,1980,3.42857,7,1,2,2,0,0,,Sports ,Betting/Wagering,"Pigskin Vegas (endorsed by Jimmy the Greek) allows you to bet on real-time football games. You determine how much you're willing to wager an what will happen on the next play. Everything from the simple (First Down/No First Down  Pass Play/Run Play) to the complex (QB sack before the next first down). The odds are on the board so all you need to do is place your chips and find someone else to cover your bet.

",http://cf.geekdo-images.com/aiJZ0hXMxeCpAji-KpwrmSotm3o=/fit-in/200x150/pic56808.jpg
13858,Beyond Hadrian's Wall,2002,6,5,0,2,4,0,0,Wargames,Ancient Fighting Wargame ,Area MovementCo-operative PlaySimulation,"In the year 122 Ad the Roman Emperor Hadrian visited the Romance province of Britannia and inspected Rome's military status there. When there he decided that Rome needed a military zone in northern Britain in order to keep the Brigante Tribes under their rule in check and be ready to put down rebellions. Additionally, it was well reasoned that the conceived of wall would also protect Rome from barbarian invasions from the independent tribes of the Scottish highlands. Construction began right away.

In the decades that followed Rome would send a number of expeditions north of the wall in an attempt to subjugate the remainder of the island. The Caledonian tribes of northern Scotland proved challenging to conquer and the hills and mountains of Scotland proved a challenging terrain for the Roman Legions to campaign in.

In this game 2-4 players will compete for dominance of Scotland. One of these players will always be the Romans. The other players will assume control of one or more of the major Caledonian tribes. Rome must conquer all of Scotland to win. The Caledonian tribes must work together, in part, to confront the mighty power of Rome, but should Rome be defeated, only one tribe can emmerge as the victor and warfare with the other tribes is a long tradition easily predating Rome's arrival in Britannia.

Guild of Blades has produced a 2nd Edition, featuring a new full color map and full color mounted units.

",http://cf.geekdo-images.com/qaydQ5YgM7qtpmOPkbgGzCFxVeo=/fit-in/200x150/pic223175.jpg
13859,The Official Rules for Modern High-Tech Boardgaming,1992,0,0,0,2,8,180,180,,Dice Fighting Modern Warfare Science Fiction ,Co-operative PlayDice RollingRole PlayingSimultaneous Action Selection,"This is a Booklet with around 86 pages(some are for taking notes), that details *NEW* Weaponry for use by itself, or with *Battle-Tech*(TM-FASA), and associated games along that line. A 'disclaimer' is denoted, wherein the publishers attempted to gain permission from FASA to associate the Booklet with *B-T*, but they(FASA) declined to 'Team up' with them on this. Apparently, they(the publisher of this, et al) wished to gain some 'authenticity' from FASA, to allow others to be able to use these 'Rules' in any 'Official' capacity. They've even included a copy of the 'letter' from FASA, with their 'polite' response of no thanks from the then President-Sam Lewis!

Within this Booklet(which measures 5-1/2 inches by 8-1/2 inches), you will find it ALL to be in BLACK  WHITE print(including numerous Artist's drawings) with a BLUE plastic 'binding' for the pages. They have created their very own 'unique' terms for most of these *NEW* concepts, that were arrived at through numerous playings within the *B-T* gaming circles. Some of the items discussed relate to current Vehicles and Weaponry(circa 1992), while others are quite fanciful in their conceptualizations. There are even a few that look to be 'lifted' from some other 'genres', and they've made an attempt to find a 'niche' for them within this. They have even provided Unit Organizational Displays that allow for several individual 'Units' to comprise a much larger one. For some of the 'Weaponry', you'll need to provide a 'Status Sheet' of your own making, but they do provide a general 'diagram' of how to go about accomplishing this. One other item of note- there are numerous 'narratives' that are used to give some sort of more descriptive idea of what is being portrayed. And lastly, there is a means of using another 'product' from this publisher(namely Assault on Kuwait City) with these 'Rules', which is mostly just using the game's counters  mapsheet from that.

",http://cf.geekdo-images.com/HLmEpqLELU6Qz5bAVRdH4gzDyNY=/fit-in/200x150/pic62814.jpg
13860,Assault on Kuwait City,1991,0,0,0,8,10,240,240,Wargames,Dice Educational Fighting Modern Warfare Wargame ,Co-operative PlayDice RollingHex-and-CounterSecret Unit DeploymentSimulation,"The designer of this 'Game' has taken it upon himself to devise an Exercise for actual Military Command Staff Officers(and supposedly to introduce them to the horrifying aspects of modern Airmobile Infantry Operations 
For the components, you have: the game-box~overall WHITE with a 'Military'-style map of a very small portion of the Saudi-Iraq-Kuwait area (centered around that 'Neutral Zone' there) printed on the box-top; '2'-identical Rulebooks('1' for EACH 'side'); '2' SETs of cardboard Game counters with '2' sizes of them(40~'20'-for each SIDE, of 3/4 by 1-inch  112~'56'-for each SIDE, of 3/8 by 1-inch); '2'-d6 DICE; '2' DECKS of Cards that correspond for every 'Unit' in the 'Game' for BOTH sides; and a very large paper mapsheet(28-inches by 34-inches) with HUGE hexes('2'-inches across from 'flatsides' of the HEX!) of Kuwait City and it's environs, printed BLACK on WHITE. The 'scale' of the Military Units is given as Platoon to Company level.

",http://cf.geekdo-images.com/XU5DdlhdQgzw-PuR6O7jLM7R4yE=/fit-in/200x150/pic61997.jpg
13861,LoveSoap,2004,4.1,10,1,4,12,60,60,,Bluffing Card Game Humor Movies / TV / Radio theme Negotiation Party Game ,Co-operative PlayPartnershipsVoting,"In LoveSoap each player plays a number of contestants in the world famous no-holds barred dating show LoveSoap. The winner is the player with the last contestant remaining in play.

To be the last contestant standing you will have to kick the other contestants out of the game. The kicking out is done by voting and getting those votes to land on the right people is what LoveSoap is all about.

Contains 110 cards featuring the characters from this season of LoveSoap.

",http://cf.geekdo-images.com/pO03oA0jVmEPiUkBCBwNvJQvLmc=/fit-in/200x150/pic56236.jpg
13862,Picturesque Places in the Northland,1980,0,0,0,2,4,60,60,,Economic ,Roll / Spin and MoveSet Collection,"Ostensibly a Monopoly-style roll-and-move game, this apparently sparsely-produced game centered around Flagstaff, AZ, has players gaining property in a more abstract method.  The board is laid out in the traditional square with properties lined up on each side and neutral spaces in the corners.  Properties are colored in one of four colors which correspond to the se-va or money notes.  Instead of purchasing properties landed upon, players instead arbitrarily pick up a note of that property's color when they land there, until one player has ten notes of that color and becomes owner of that color so long as they have more than ten notes of that color; when players subsequently land on that color they must pay the player that controls that color three notes of that color.  If unable to pay three notes of that color, they must pay the banker or Escrow Agent five notes of any color.  If a player does not have enough notes to pay the Escrow Agent, they are eliminated from the game.  Though not spelled out entirely, the winner of the game is apparently the last player remaining.  Additionally there are spaces on the board that correspond to the Rattlesnake Pit and Kachina decks, with the former as detrimental se-va losing cards and the latter as beneficial se-va gaining cards.

As an editorial aside, some people refer to games as Multi-Player Solitaire; this game truly qualifies as such.  The _only_ decisions that players can make that affect the outcome of the game are what colors of se-va notes to pay the Escrow Agent when they do not have enough of a single color to pay a property owner, and what color or colors to pay when they draw a Rattlesnake Pit card.  Every other decision is governed by the state of the game and cannot be impacted by the players.

",http://cf.geekdo-images.com/LBB0QBpKV-J-OoFCmz75rUhTJBI=/fit-in/200x150/pic56573.jpg
13866,Rescue Heroes Pet Rescue Game,2002,3.54167,12,1,2,4,20,20,Children's,Animals Children's Game ,Roll / Spin and Move,"-From the Box-

Leapin' ladders! The pet hospital is on fire! Your mission: bring all the pets to the top of the hospital where the helicopter is waiting to take you to safety. No one gets left behind! Become one of the Rescue Heroes Team and use the ladders to leap ahead, and the ropes to slide down to get any pets still in danger. First player to the top invites the whole team along as you fly away to safety. Includes 4 Rescue Heroes characters to move.

",http://cf.geekdo-images.com/Np-0l7Am7ejCEKDdwDjkjqkhqIo=/fit-in/200x150/pic56184.jpg
13867,Ninetyseven,1971,5.52286,7,1,2,4,0,0,,Educational Math ,Dice Rolling,"Each player has a number board, a die cup, a die and 6 chips. The boards have squares numbered 1 - 96 in a regular but non-sequential pattern. There are 6 blank squares at the top and bottom of the boards. Each board is identical. Each player starts with 1 chip on each of the 6 bottom squares of their board. The object is to be the first player to get all your chips to the top 6 squares. On your turn, you roll your die. You can then move one of your chips in one of three ways: 1) Move the chip to the corresponding number on your board or 2)  Move the chip orthogonally the number of squares indicated on the die or 3) Add or subtract the number on the die from the number on the square the chip is currently on. Then move the chip to the square with the corresponding total. One one chip can occupy a square.

",http://cf.geekdo-images.com/nAV5nsdfGRojMoa9H6h-PvcHCa0=/fit-in/200x150/pic84121.jpg
13868,Pagoda,1996,4.66667,3,0,2,4,15,15,Abstract,Abstract Strategy ,Pattern Building,"From the box:

The classic Chinese game of tower building
On each turn try to complete the tower on the purple base.
One move allows you to break a stack at any point and place it on another...
... but you must have your three sections one on top of the other to win!

Components:
12 tower sections, 3 each in 4 colours
1 roof
1 purple base
1 game board
1 die

Based tenuously on the tower of Hanoi, each player has 3 tiers in their colour, and attempts to assemble the complete tower.  They get a number of actions determined by the die, and only win if they can (a) assemble the complete stack, and (b) have all their pieces together.

",http://cf.geekdo-images.com/oOg3JKECQhl87DrlEFVHFDV66tA=/fit-in/200x150/pic56179.jpg
13869,The Osbourne Family Trivia Game,2002,0,0,0,2,6,30,30,,Humor Trivia ,Roll / Spin and Move,"-From the Box-

How well do you know the Osbourne Family?
Travel through the Osbourne household as a member of America's newest favorite family and find out if you've got what it takes to be an Osbourne. Answer outrageous trivia questions from the Osbourne television show and Ozzy's rockin' years. Each correct answer earns you a cool Ozzy Million. Learn some valuable wisdom from the Osbourne family and a chance to win more cash. Be the first Osbourne to collect 10 Ozzy Millions, and you win the game!

",http://cf.geekdo-images.com/IgMDfF-nK1g-00QCOSuiIcnATrI=/fit-in/200x150/pic56344.jpg
13870,Beautiful,1994,1,1,0,2,6,60,60,,Movies / TV / Radio theme Trivia ,Roll / Spin and Move,"Game inspired by the famous soap opera, it is basically a trivia with only a minor part of the questions related to the soap. Other questions regards health and beauty, fashion, high society's behavior. The first part of the game is a chip-gathering (representing Sally, Ridge, Stephanie and Brooke), while the last part are questions on the pre 1994 events in the soap.
Questions of the Italian edition seem to be (not so well) translated from English, so there must be an English version of the game.

",http://cf.geekdo-images.com/4wl0hhjSdbuiXSbKbrJxzxn5jwM=/fit-in/200x150/pic56349.jpg
13871,Operation Kremlin,2002,6.07391,23,2,2,2,120,120,Wargames,Wargame World War II ,Dice RollingHex-and-Counter," What if Hitler decided to try again for Moscow during the summer of 1942 rather than plunging the Wehrmacht deep into the Caucasus and Stalingrad as he did historically? Operation Kremlin uses the corps-army level units that were historically available for this campaign. The German player is on the offensive, seeking to win by controlling Moscow and other key cities. The Soviet player, though mostly defending, must watch for opportunities to deliver counterattacks against the Germans in order to inflict a decisive defeat upon them or upset the Axis alliance. 
 Operation Kremlin's orders of battle are extrapolated from both sides' historic organizational charts of mid to late 1942. The Germans have the units which composed Army Group Center on 28 June 1942, along with all the panzer corps that were deployed elsewhere on the Russian Front. Manstein's 11th Army enters as reinforcement once Sevastopol falls. The Germans also have the Axis satellite armies, on the assumption that their own governments would have wanted to be able to claim participation in this final and decisive campaign in Russia.

The Soviet order of battle is based on their front line deployment of 28 June, along with all their operational and strategic reserves, plus just about everything they generated in the way of replacements and reinforcements during the time period of the historic Stalingrad campaign.

Each hex represents approximately 10 miles (16.2 kilometers) from side to side. Airpower is represented abstractly, representing the effects of one side or the other having local air superiority. Each full game turn represents one week.

Operation Kremlin gives wargamers the opportunity to discover what would have happened had the Germans struck for Moscow in 1942. Was this the last great chance for the Third Reich to win in the East? Or would it have led to an even greater Stalingrad?

",http://cf.geekdo-images.com/yyHypP2scJVtfgXS5-Hw753C2BI=/fit-in/200x150/pic2249559.jpg
13872,Wordfinger,2004,5.46154,13,1,2,2,5,5,,Print & Play Word Game ,,"This game is #1 of daVinci's Bonsai line: games made with a single card (game on front and rules on back). 
This game was given away during the Essen 2004 fair.

",http://cf.geekdo-images.com/puA0t3x5_Ztd6dTVBSK3aNRNOcA=/fit-in/200x150/pic56354.jpg
13873,Out!,2004,5,3,1,3,6,0,0,,Print & Play ,,"This game is #2 of daVinci's Bonsai line: games made with a single card (game on front and rules on back). 
This game was given away during the Essen 2004 fair.

",http://cf.geekdo-images.com/X1SNEuI3RjaGru6W0QYYPnTiBBo=/fit-in/200x150/pic57918.jpg
13874,Winkle's Wedding or Why Did He Do It?,1920,4,2,0,2,99,30,30,,Humor Party Game ,Storytelling,"From the Publisher:
The cards are equally divided up among the players, with the exception of one who has no cards but takes the book and reads out from it until a blank is reached, when the first player turns up a card and calls out the name upon it, followed similarly by all the other players in rotation.

",http://cf.geekdo-images.com/-E7NcCFm0UkYrn_R3UhMyQYC5OI=/fit-in/200x150/pic971657.jpg
13877,Wuzzles Card Game,1985,0,0,0,2,4,15,15,Children's,Card Game Children's Game Racing ,Set Collection,"The object of this game is to try to collect 3 matching cards and play them so you can move your pawn ahead on the game path towards the Finish space.  On your turn, you collect cards in two ways: by asking players for cards you need, and by taking cards from the draw pile.

",http://cf.geekdo-images.com/Jesxhea2EG4ARKKtkG6WmOybpXE=/fit-in/200x150/pic2089571.png
13878,Treasure Quest,1986,6,14,1,2,6,60,60,,Adventure ,Roll / Spin and Move,"In this game players compete to be the first to collect treasure from four different perils (ocean, cave, desert, and jungle) and return them to the starting point.  Players roll to move along an outer track, collecting gold and purchasing equipment and then move to inner adventure tracks where perils must be overcome with the purchased equipment before treasure is earned.

",http://cf.geekdo-images.com/LpkNtRDCgCLib9gULRPhOWZw7Ds=/fit-in/200x150/pic252907.jpg
13882,Zauberzeit,2004,5.42308,13,2,2,5,30,30,,Exploration Fantasy ,Dice Rolling,"The Players act as wizards while exploring the board which shows the different rooms of a building. They can pick up 48 object-chits. Those chits can represent monsters or objects.

The aim is to find four special objects (hat, staff, orb, book) for the wizard.

Each wizard can also play spell-cards, to help themselves on their quest or annoy the other players.

",http://cf.geekdo-images.com/XzNHhfZzIJwBUJTxf3ybgaOyXAQ=/fit-in/200x150/pic70364.jpg
13885,The Guns of Cedar Creek,1989,7.125,20,3.5,2,2,0,0,Wargames,American Civil War Wargame ,Chit-Pull SystemHex-and-Counter,"The Guns of Cedar Creek is one of the games of the Great Battles of the American Civil War series. The game covers the decisive Battle of Cedar Creek, fought in the Shenandoah Valley at Middletown, VA, on October 19, 1864.   After this Confederate defeat, the Union states would never again be threatened by a Southern invasion.

The game includes 600 counters and two 21x34 maps. The game scale is 170 yards per hex and 45 minutes turns. The basic unit is a regiment or a battery with each strength point representing 50 men or 1 gun.

",http://cf.geekdo-images.com/xL1xnCgTCMNwhMyTZVickpuWuuU=/fit-in/200x150/pic57651.jpg
13887,Pros and Cons,2003,0,0,0,2,6,30,30,,Dice Economic Math Number Travel ,Betting/WageringCommodity SpeculationDice RollingHand Management,"Pros And Cons: The Gambling Game For Professionals And Convicts.
Pros and Cons is a gambling game based around the odds of throwing a specific number with two dice (7 being the most probable  2 and 12 the least probable). Shrewd choices give players the chance of winning the cash put down by the others as well as being paid for services rendered.
 The object of the game is to win the money placed on the board by the players during a round. This can be done two ways, either by throwing your own number or by being the last person standing in a game. The game works by using six characters, each having their own particular winning number and stake. A player chooses which character they wish to play with (depending on how much money they have and their ability to throw that number) and then place their stake on the board, then the game commences with the Gangster and then clockwise to the Lawyer.

Players follow the dice instructions according to the number thrown. Adding more cash to the board if taxed, paying the other pros and cons for their services and trying not to roll OUT. The cash piles up until someone throws their winning number or all the players roll out and there is only one player leftThe Winner.

",http://cf.geekdo-images.com/4Tn9aBvAp65_P0-WFShLD80SxmM=/fit-in/200x150/pic56612.jpg
13889,Wrath of the Ancients,2009,4.83333,3,1,2,6,0,0,,Fantasy Print & Play Religious ,Card DraftingDice RollingRoll / Spin and MoveTile Placement,"from the designer's web page (this is a free download)

Modernia The greatest civilization this world has ever known, and they owe it all to you!  You are one of the ancient (and Petty) gods who first  brought gifts to the mortals.  But the people of Modernia turned their backs on you.  They don't believe in you any more ... They don't worship you anymore ... THEY DON'T PLEASE YOU ANYMORE!  Use all of your divine powers, the proper timing, and a little luck from the Fates to forever DOOM this civilization ... just as you have so many ungrateful civilizations before it!

",http://cf.geekdo-images.com/Vkbx4rEh32ETuTEvWsecPzk5dvQ=/fit-in/200x150/pic58256.jpg
13890,Drugopoly,2004,1,1,0,2,5,30,30,Abstract,Abstract Strategy Dice Economic Educational Humor Mafia ,Area MovementBetting/WageringCommodity SpeculationDice RollingRoll / Spin and Move,"Drugopoly is a game about supply and demand.
Although it takes its name from the dreaded Mon-, this is not a variant opoly.
Drugopoly is played over two boards  the left hand (square) stash board where all the cash goes. And the right hand (circular) board where the players move and take control of the drugs. The aim of Drugopoly is to control the majority of the drugs using your dealers. The money builds up on the left hand board until someone takes control of that drug and wins the stash, cash is then paid straight to the player until they lose control. A bit like a tug of war the drugs can pass back and forth several times before someone takes the majority. In the meantime the more you control the more you make! The less you control the more you Pay! Avoiding the pitfalls of the police, jail, gang land shootings and rehab players take control of the ten different drug squares by winning possession or taking them by force through dice rolling. Players have to pay for the drugs they use as they move around the board, unless they own them then the money is theirs. By holding the more lucrative drugs in their control, players will begin to make a tidy sum from the other players. This can be played using any unit price (1p, 5p, 10p 1 etc) Create your own Drugopoly with no care for the consequences. Control the majority of the board and you win! Taking the cash and the glory.

",http://cf.geekdo-images.com/24_oD3F8ukiZBVJGXYiLtJj2SWQ=/fit-in/200x150/pic56614.jpg
13893,Quizwrangle,1984,5.82143,7,1,0,0,0,0,,Party Game Trivia ,Dice Rolling,"From the promotional material:

Great fun for parties. 
The questions cover a maddening range of topics. 
Beautifully designed with 450 high quality, easy to handle cards, non-slip counters and decahedron dice. 
Trivia games have swept North America. 
Quizwrangle is the only all British trivia game. 
Quizwrangle will be the game everyone wants to own.

",http://cf.geekdo-images.com/Ad9D_aZyRCCsdKGP3C1zWPwOTTQ=/fit-in/200x150/pic637600.jpg
13894,Dictatoropoly,2004,0,0,0,2,5,30,30,,Economic Humor Negotiation Spies/Secret Agents ,Betting/WageringCommodity SpeculationRoll / Spin and Move,"Dictatoropoly is a game about control and command.
Although it takes its name from the dreaded Mon-, this is not a variant opoly. 
This game is based on our original version- Drugopoly.
Dictatoropoly is played over two boards  the left hand (square) stash/ash board where all the cash for arms goes. And the right hand (circular) board where the players move and take control of the dictators. The aim of Dictatoropoly is to control the majority of the dictators using your counters. The money builds up on the left hand board until someone takes control of that dictator and wins the stash, cash is then paid straight to the player until they lose control. A bit like a tug of war the dictators can pass back and forth several times before someone takes the majority. In the meantime the more you control the more you make! The less you control the more you Pay! Avoiding the pitfalls of the riot police, UN court and assassination attempts players take control of the ten different dictator squares by winning possession or taking them by force through dice rolling. Players have to pay for the weapons of mass destruction they use as they move around the board, unless they own them then the money is theirs. By holding the more high profile dictators in their control, players will begin to make a tidy sum from the other players. This can be played using any unit price (1p, 5p, 10p 1 etc) Create your own Dictatoropoly and rule the world with no care for the consequences. Control the majority of the board and you win! Taking the cash and the glory.

",http://cf.geekdo-images.com/035NrwWk9rZQzghM7bmNBK1IlMg=/fit-in/200x150/pic56616.jpg
13895,Leader of the Pack,2001,6,2,0,2,6,30,30,Abstract,Abstract Strategy Print & Play ,Card DraftingPaper-and-PencilPoint to Point Movement,"It's a race around the board to advance yourself, and trip up your opponents.  Do you have the 'heart' to 'club' down your opponents?  Beware, they might just give it back in 'spades'. A little gem of a game for all you 'diamonds' in the rough.

Be the first player to move all your tokens safely around the board. Players move tokens around a board, based upon card draw and replenishing your hand.

Download the game at: http://kenmgames.wordpress.com

",http://cf.geekdo-images.com/apWz043tdjLaapmKQWdajjwJFQc=/fit-in/200x150/pic58258.jpg
13896,Saucy Charades,2004,4.016,5,0,3,99,40,40,,Humor Mature / Adult Party Game ,ActingPartnerships,"Saucy Charades is an adult version of charades full of innuendo. Some of the clues to be acted out include Eager Beaver, Booby prize, and Bosom Buddies.

",http://cf.geekdo-images.com/5UFBX1b-2p1OgZntNtnPHYlV10k=/fit-in/200x150/pic204394.jpg
13897,Fetish!,2003,0,0,1,2,2,0,0,,Exploration Fantasy Mature / Adult ,Co-operative PlayPartnershipsSimulationVariable Player Powers,"This adult game is an opportunity for a couple to explore 4 fetishes in a fun way. The fetishes are: food, feet, voyeurism, and domination. The winner of the game gets to act out the fantasy of their choice with their partner.

",http://cf.geekdo-images.com/Q0BmW175tt1_5aRyDi-H3s_oRvw=/fit-in/200x150/pic94562.jpg
13898,Cavendish,1986,6.08333,12,1.6667,2,2,0,0,Abstract,Abstract Strategy ,,"From promo material:

Maureen Hiron's first boardgame was invented whilst playing bridge at the Cavendish Club in New York. 
An intriguing game of strategy for two players.
Capture your opponents pieces - dominate the board. 
The large hexagonal board dismantles into six identical pieces to fit into the compact box.

The game appears to be Pente on a triangular grid, but with the addition of a capture rule that allows you to remove two of your opponents stones by jumping one of yours over them.

",http://cf.geekdo-images.com/MyzVoW5O4Uwr5dLScFEcvfq-iDA=/fit-in/200x150/pic111241.jpg
13899,Over-Draughts,2001,6,1,0,2,2,30,30,Abstract,Abstract Strategy Economic Print & Play ,Point to Point Movement,"Use an existing chess/checkerboard, or can print out the board from the pdf.  Coins are strategically moved on the board to earn interest.

From the web site:
The ONLY Game of High-Finance, Big Risk Banking and Corporate Take-Overs all played out on a Wee little Board.  KenMGames' most expensive product to date!  This one nearly bankrupted us in the field testing alone. Definitely a fun time, but a little too rich for my tastes!

",http://cf.geekdo-images.com/iq2mjDkkV1zFaBdOkWsNfSZxHso=/fit-in/200x150/pic58259.jpg
13900,Quest for a Girlfriend,2002,0,0,0,0,0,0,0,Abstract,Abstract Strategy Humor Print & Play ,Dice RollingPick-up and DeliverRoll / Spin and MoveSet Collection,"Object of the game:  players roll a die, move along the board and either collect tokens or draw cards if ending turn on a card draw space.  Once all required cards/tokens collected satisfy the requirements, they may try to 'woo' a damsel and make her their girlfriend.

From the designer's web page:

It's Friday night ...  
and you're a loser.  
BUT NOT FOR LONG! 
Tonight is the night when you will finally  
get a date (or die trying ).  
Tonight you are on a Quest ...  
a Quest for a Girlfriend!

Download the game at: http://kenmgames.wordpress.com

",http://cf.geekdo-images.com/dYYIo6vL6Wh2OoKTu8nsAThjzFA=/fit-in/200x150/pic58260.jpg
13901,Table Top Troopers,2001,7,1,1,2,2,30,30,Wargames,Miniatures Print & Play Wargame ,Point to Point MovementRoll / Spin and Move,"Game uses existing 'plastic army men' or other miniatures, printed game boards, and dice to follow simple rules for combat strategy.  Object is to make combat with the opponent and complete predefined mission.  Web Site has expandable boards and missions.

From the Web Site:
Bringing a childhood institution into the realm of grown-up fun!     Go and dig all those Little Green Army Men out of the back of the closet, dust them off, and begin the battles all over again.  (Assuming you have any left that you didn't burn with the magnifying glass, decapitate in a firecracker explosion, or send to their demise in the quicksands of the neighbor's sandbox

Download the game at: http://kenmgames.wordpress.com

",http://cf.geekdo-images.com/5nT2IrmSX_Bw6hdK88Fr3F8J4Yc=/fit-in/200x150/pic58261.jpg
13902,America's Spirit,2001,3.77778,9,1,2,8,45,45,,Educational Trivia ,,"In this trivia game, players answer questions about American history, geography, and culture. For some questions, you must guess the opinion of another player (Which Vice-Presidents do you think did the best job?). For each correct answer you move your American flag up the Flagpole Track. Be the first to get your flag to the top of the flagpole and you win.

",http://cf.geekdo-images.com/KVZYeT5TsZ9UoJnEzz_fu_PtLOY=/fit-in/200x150/pic56412.jpg
13903,Wee Little Piggies,2001,7.08333,6,1,2,4,20,20,Children's,Children's Game Electronic Memory ,MemoryPattern Recognition,"This kids game has an electronic plastic pig pen with 5 pigs in it. When lifted, a pig repeats part of the This Little Piggie nursery rhyme - one went to market, one ate roast beef etc. To move, you try to lift pigs from the pen that say the nursery rhyme in the correct order, and you advance a number of spaces equal to the number of versus you got in the correct sequence. When all the pigs have been lifted in the correct order, the game resets them into a new random order. The winner is the player to reach the pig pen first, and is rewarded by all the pigs singing the nursery rhyme together.

",http://cf.geekdo-images.com/dxIyeQzbcQyuKSLRNCG6kVPqSa0=/fit-in/200x150/pic56414.jpg
13904,Floresta Encantada,2002,6.7,15,1.4,2,4,15,15,,Children's Game Fantasy ,,"FLORESTA ENCANTADA (Enchanted Forest) has quickly become one of the best seller games in Brazil.

The game mechanics is very simple, so that it can be played by 6 year old children, even those who still can't read. At the same time, each move is a tactical decision, so it can also interest older players.

It is a race game in which the goal is to collect point markers along the way.

The movement of the pawns depends on the card played. Each player has four cards in hand and on his turn he plays one card and advances the pawn to the next space with the card's picture.

Depending on the situation and on the card used, the player can advance faster or slower. As the markers towards the end of the way worth more points, the player would like to advance fast. But in doing so, he can waste the opportunity to earn some important points along the way.

",http://cf.geekdo-images.com/iUuUSFDldTUuuer-sAVTKUoqd6o=/fit-in/200x150/pic508267.jpg
13905,All Change,1977,3.5,4,1,2,4,10,10,,Children's Game Trains ,Dice Rolling,"From Box Lid: Catch the train at any station and get two passengers in a carriage - but beware! The train moves and the guard may shout All Change!
A captivating game full of fun and elementary strategy for Ages 6 and up

",http://cf.geekdo-images.com/EFM-afFoBZbJZwxqdNr1Qu0Xn2E=/fit-in/200x150/pic56745.jpg
13906,Mouse Round Up,2002,3.75,2,0,2,4,30,30,,Animals Children's Game ,Roll / Spin and Move,"Designed by a six-year-old from Kansas, Mouse Round Up is the winning entry from the National Young Inventors' Contest. Players take on the role of cowboy cats trying to lasso mice. Using a spinner for movement, you travel around the board trying to land on mice spaces. If you do, you take a plastic mouse and place it in the lasso picture of your cat. Some spaces cause you to lose a turn or lose a mouse. The first player to lasso 5 mice wins.

",http://cf.geekdo-images.com/Irqt3Y5uOI6_aZrEJ70YEVGYB0U=/fit-in/200x150/pic84490.jpg
13907,Dream Star,2001,5,1,0,2,6,30,30,,Children's Game ,Storytelling,"This is a fortune telling game for girls. The Dream Star is an electronic star whose points are aimed at the card stacks of the game's 5 categories - Love, Style, Achievement, Coming Soon, and Surprise! A player waves her hand over the Dream Star causing lights on the points to spin around like a roulette wheel and eventually point at a category. The card reveals your future (Will you live in a foreign city? Marry a famous actor? Receive a special email?), and also tells you how many spaces to move on the track. The first player to reach the finish space with a card from all 5 categories wins.

",http://cf.geekdo-images.com/r3jj1ZTFVFDG4d9aRjcBWbhr620=/fit-in/200x150/pic56417.jpg
13908,Tangled Webs,2002,4.1,2,0,2,2,30,30,Abstract,Abstract Strategy Print & Play ,Area Enclosure,"Print the game board, bugs and rules.  Some form of tokens can be substituted.  The spider defends and reigns supreme in its web.  But the trapped insects unite, and attempt to defeat the spider.  Will they succeed?

From the designer's webpage:

BUGS ARE REVOLTING! 
(Wait ... that didn't come out quite right ...) The Bugs are taking up arms (and they've got a lot to take up!) against their long time oppressor - the Spider.  No more having to watch where you're flying!  No more being left hanging! No more being eaten!  This time it's personal!  This time it's full scale insecticide! (Ok, ok, I know, spiders are not really insects, they're Arthropods of the class Arachnida, whereas true insects are Arthropods of the classes Chilopoda, Diplopoda, Pauropoda, Symphyla, and Insecta ...duh!)  It just sounds cooler this way!

Download the game at: http://kenmgames.wordpress.com

",http://cf.geekdo-images.com/l9iH3n_B00BNcHQ_wAGdMt9yi5I=/fit-in/200x150/pic58262.jpg
13909,TLC:  Toad & Lizard Carnage,2002,6,1,0,2,3,30,30,Abstract,Abstract Strategy Print & Play ,Action Point Allowance SystemSet Collection,"Print the rules, game boards and tokens, or substitute a checker/chess board and tokens.  As either toad or lizard player, you must capture the tokens of your opponent.  Rules variations are offered.

From the web site:
It seems that the Beer companies have been spying out your marsh as a possible location for their next Super Bowl commercial.  Theres only one problem, they say the place is just too crowded.  Fame and fortune (and a free case of suds) are yours for the taking ... but not with those pesky Toads (or Lizards) always hanging around.  Theres only one way to solve this mess and claim the prize.  Its time for a little Toad  Lizard Carnage! ...

Download the game at: http://kenmgames.wordpress.com

",http://cf.geekdo-images.com/gX9_fjfSBD5dDn21_VVXQ0Q7EsI=/fit-in/200x150/pic58263.jpg
