id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
17230,Stratego: Duel Masters,2004,5.48824,17,2,2,2,30,30,,Bluffing Deduction Fantasy Memory ,MemorySecret Unit Deployment,"Duel Masters Stratego is an advanced version of Stratego set in the famous Anime setting. Unlike most classic game re-themes, Duel Masters Stratego introduces rules changes that allow the game to stand on its own.

From the game's box:

When the forces face off- who will survive?

It's a face off between all of the five forces! When Light, Nature and Water take on the fearless armies of Darkness and Fire- which team will capture the enemy's flag.

Like the Kaijudo Masters themselves, STRATEGO puts you in command of armored vehicles and ruthless creatures. Mark your territory and advance your forces on the gameboard.

",http://cf.geekdo-images.com/-6a0wJMfcoMTVJVlY0b42wJ_9sE=/fit-in/200x150/pic74896.jpg
17231,The Game of Bombardment,1895,5.5,2,0,2,4,0,0,Wargames,Nautical Wargame ,PartnershipsRoll / Spin and Move,"The Game of Bombardment recreates naval battle during the Spanish-American War. It is played with either 2 players, or four players in partnership. A spinner is used to determine bombardment values, and play continues until one fleet or the other is sunk.

Contents: spinner, 10 markers in each color, rules printed on game box lid, and a lovely illustration of shore-cannons engaging a naval fleet.

",http://cf.geekdo-images.com/8kaGImIYNZxV0bWUCFKeM-QzutM=/fit-in/200x150/pic265338.jpg
17232,Mega Raider,1987,5.1,2,0,2,6,0,0,,Bluffing Economic Industry / Manufacturing Negotiation ,Roll / Spin and MoveStock Holding,"From the promotional blurb:

Wealth and power beyond your wildest dreams are yours...by building a fortune in companies and cash. Outwit and out bluff other players when you secretly bid to takeover their companies. Top secret information and late-breaking news add to the excitement.

Contents:
board, 2 dice, 6 player tokens, spinner, bid forms, play money, rules, stock cards, and event cards.

",http://cf.geekdo-images.com/sqqalfBXIgvYNJSHeA_HpEFcnhU=/fit-in/200x150/pic168336.jpg
17233,Turn or Burn,2005,6.55556,9,2.3333,2,8,90,90,,Print & Play Science Fiction ,Hex-and-CounterSimultaneous Action Selection,"Turn or Burn is a print-and-play game of space fighter combat for 2 to 8 players.  To start a game, players design their fighters from a deck of system cards.  Each turn, players plot a single action by playing a system or maneuver card face down.  After everyone has played a card, the actions are revealed.  Movement is governed by Newtonian mechanics in 2 dimensions.  Combat is resolved by pulling cards from a hand made up of the target fighters system cards plus a number of miss cards based on range and other factors.

",http://cf.geekdo-images.com/SI1Sw9v4fqiBIffhujAcY7Oy8Jw=/fit-in/200x150/pic118776.jpg
17234,Whickers World,1989,4,3,0,2,6,0,0,,Movies / TV / Radio theme Travel Trivia ,Roll / Spin and Move,"A Family game for 2-6 players themed loosely around the TV Series Whickers World.

Components:

Gameboard
250 Question Cards (2000 questions)
Dice
Counters
Rules

Players move round the board through a combination of dice throws and answering questions from the cards.

During his turn a player earns the right to move any of his or her four counters by correctly answering the first question (of 6) on a card - this question normally refers to a picture on the reverse of the card.

The distance moved is determined by dice roll - this roll also being used to determine the number of the next question to be answered (from the same card).  If the player answers the question correctly they may roll the dice again and have another question asked (from the same card).  Play continues in this manner until a question is answered incorrectly or the same number is rolled twice on that particular card.  It is then the next player's turn.

Movement is also influenced by certain of the cards and instructions written on the board.

There is also an element of tactical play in that landing one of your counters on the same square as another player's counter you send that counter back to that player's start point.

The winner is the first player to take all of their four counters around the world (the board) from their start to their finish point.

",http://cf.geekdo-images.com/wuTddwv0t5_OD8MPRP207xjRDwM=/fit-in/200x150/pic73979.jpg
17237,MechWar 2: Suez to Golan,1979,6.26875,16,4.5,1,2,180,180,Wargames,Modern Warfare Wargame ,Dice RollingHex-and-CounterSimulation,"Suez to Golan is a very detailed simulation of tactical combat during the October War of 1973. In addition to being published separately, the game was also published as one half of the two game package Mech War 2 (Red Star/White Star II is the other half of the set.)

Key aspects of Suez to Golan include: The issuance of commands to companies, movement in both column and dispersed formations, infantry fatigue and resting, direct fire (by automatic weapons, main guns, and ATGMs), close assault, indirect fire, morale, minefields, aircraft and air defense, ammunition depletion, effects of night, river crossings, engineers, and electronic warfare.

The Arab and Israeli units are mostly platoons. Each hex is 200 meters across and each game-turn represents five minutes.

The game has 800 counters and two mapsheets. One map depicts the Suez Canal and environs, and the other depicts a region in the Golan Heights.

There are thirteen scenarios in Suez to Golan. A comprehensive guide to scenario design is also included.


    Components :


Map:            22 x 34 single sheet
Counters:        800 pieces
Rulebook:        1 standard; 1 exclusive


    Stats :


Average Playing Time:        3-25 hours 
Number of Players:        Two-? Player
Complexity:            High
Suitability for Solitaire Play:    Moderate

",http://cf.geekdo-images.com/5e7-VkF1vDDfUDtW7Wn3uBC6u1c=/fit-in/200x150/pic97780.jpg
17238,MindRings,2003,6.4,3,1,2,2,20,20,Abstract,Abstract Strategy ,,"The box cover invites you to Turn your Mind to the Challenge.

A four-in-a-row variant where the board is made of concentric rings that can be rotated.  Players place one peg at a time into empty spots and then use that peg to rotate the ring.

The game comes with standard and advanced rules; the advanced rules allow players to capture pairs of opponent's pegs.  In either set of rules, the first to get four of their pegs in a radial row wins.

",http://cf.geekdo-images.com/9IhGpHnQMq-dUWiqA4fpZn-uv6g=/fit-in/200x150/pic74531.jpg
17241,Babble,2005,3.66667,3,0,3,48,30,30,,Party Game Religious ,Dice RollingTrading,"A fast paced, Bible based, outrageously fun game! Babble! is an exciting new Bible game with a fresh style of play.  Every player draws two cards and start calling out the words on the cards. Wait, did someone else just yell out cross? Yes! A match! Both players place their matching cards together. One player grabs a die and rolls it while the other player calls out odd or even. If the guessing player guesses right, that player gets the match! If not, the player rolling the die gets the match. Each match is worth one point. The players then draw a new card and start calling out words again. Its so simple!
 The game contains six decks of cards with each deck being a different category.  The six Categories are Symbols, Books, Places, People, Animals, and Things found in the Bible.  Each card has five words related to that category.  After playing through all six decks the player with the most points wins the game!
 Babble! is a terrific game for a large number of players. It is great to play with friends, family, and church groups!

",http://cf.geekdo-images.com/0ENkglrXVOul6x8ypOy5aKdmr7c=/fit-in/200x150/pic78299.jpg
17242,Star Corps: Call to Battle,1992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17243,Leviathan,1995,5.875,12,3.6667,2,2,30,30,Wargames,Dice Fantasy Miniatures Wargame ,Dice RollingSimultaneous Action SelectionVariable Phase Order,"A fast playing 25mm table top fantasy battle system. Though any number can play it's best to keep the combatants to no more than four players. An alternate movement system generates unique tactical situations during the course of a turn and allows intelligent strategists to act and react according to plans they set in motion.

Players select a race to field and the appropriate miniatures and design each scenario on a points-based army build system. D20's are used to resolve all combat and other effects. The game comes with photo copyable templates, rosters and counters.

",http://cf.geekdo-images.com/PPM14lC0zTeg2d6fHisxQ_3zwrw=/fit-in/200x150/pic74265.jpg
17247,You Be the Judge,1995,4.9375,16,1.5,2,2,0,0,,Trivia ,Card DraftingRoll / Spin and Move,"You Be The Judge - The game of Real Life Court Dramas.

You be the Judge contains brief descriptions of 500 court cases from around the world.

Players divide themselves into two teams and take it in turns to decide on the outcome of a court case.

One person from Team A selects a card from the box and reads it out loud to Team B, who then have the opportunity to consult with each other before announcing whether they, the jury, are FOR or AGAINST. If they answer correctly then they advance 0, 1, 2, 3 places round the scoreboard, dependant on the number thrown on a dice. If they answer incorrectly, their turn ends immediately.

Team B now reads a case to Team A, who in turn, deliberate and announce their findings . And so on...

The game ends after one Team has completed a circuit of the board (16 spaces).

",http://cf.geekdo-images.com/bmFsiiMFfloGGoPl9YCVu5jwsPQ=/fit-in/200x150/pic78593.jpg
17248,18GM: The 18XX GameMaster,1996,8,2,2,2,9,240,240,,Economic Trains ,Route/Network BuildingStock HoldingTile Placement,"18GM is an 18xx game development kit.  It features a modular board that allows virtually endless scenarios to be developed.  The game as printed includes one basic scenario, the Aurora Limited, and several variations on it.

Some of the interesting ideas in 18GM are:

1. Tycoons.  These are like private companies in standard 18xx, but allow various special abilities in the stock round, such as exceeding certificate limits or exchanging for shares in the bank pool or initial offering.

2. Buying on Margin: buying a share by paying half now, and half during the next stock round.

3. Making a Market: the president may reduce the price of the Initial Offering shares if the company remains unfloated.

",http://cf.geekdo-images.com/1bvzRoaHtxeXoPmQoXl4YG_eDkU=/fit-in/200x150/pic74438.jpg
17249,Auburnopoly,2003,3.25,4,0,2,5,180,180,,Economic Negotiation ,Auction/BiddingDice RollingPlayer EliminationRoll / Spin and MoveSet CollectionStock Holding,"This is the Auburn University themed version of Monopoly. Unique properties include Toomer's Corner, Jordan Hare Stadium, and Samford Hall. Houses and Hotels are replaced by Credit Hours and Diplomas.

",http://cf.geekdo-images.com/moIQzFgImbJORCXHPHc3M6Tv-W8=/fit-in/200x150/pic74340.jpg
17251,Arne Junior,2005,4.68056,18,1,2,4,10,10,Children's,Animals Card Game Children's Game Educational Party Game ,Action Point Allowance SystemCard DraftingSimultaneous Action Selection,"Arne Junior is the simplified version of Arne classic. The game is playable from the age of 5 and takes about 10-25 minutes to play. artwork on the cards is based on aquarelle hand painting.

pick a fruit. The one to collect most fruits of his color wins. but...you really can do everything to prevent the other players of obtaining exactly this.
You can steal cards, change places, pass on your hand to the next player and play before it is your turn. Also there are big hungry birds flying around on the look out for fruit!

Arne is available in a designer metal tin with instructions in English, German, French and Dutch.

",http://cf.geekdo-images.com/wpo-shJW3o_gTVSaUHsa6mRAWCM=/fit-in/200x150/pic342838.jpg
17253,Holey Cow!,2005,3.93125,16,1,2,6,20,20,,Animals Educational Number ,,"From the Publisher:

The UDDERLY INCREDIBULL CARD GAME! Pass and stack your cow cards, count the holes in the Holey Cows and guess whether you have the most or the fewest holes. To win, count up your points and be the first cow to cross the pasture.
Features the pictures of the world renowned CowParade cows!

",http://cf.geekdo-images.com/35ksMMgyaIoQV1CLu-3q0yCoXtg=/fit-in/200x150/pic120443.jpg
17254,Scooby-doo! Coolsville 500,2005,4,2,1,2,4,30,30,Children's,Card Game Children's Game Movies / TV / Radio theme Racing ,,"From the Publisher:

Start your engines! It's time for the Coolsville 500-the coolest, fastest race in town. Earn MPH cards that help speed you around the track, but be careful: the Monsters are in the pits! The first player to complete 5 laps wins.

",http://cf.geekdo-images.com/2cyYmjlxHYcS0sfDq8mpsErS8Qg=/fit-in/200x150/pic74036.jpg
17255,Scooby-doo! Where Are You?,2005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17256,Math Around The Home,1993,0,0,0,2,4,20,20,Children's,Children's Game Educational Math ,,"From the Publishers:

Introduce problem solving challenges that occur in everyday life around the home. Math drill includes basic addition and subtraction of time, temperature, money, metrics, and liquid measurement. For example: Large eggs weigh about two ounces. How many ounces will one dozen eggs weigh?

",http://cf.geekdo-images.com/9sSwWDw7zH4hKXBDcfdJKCBAZRY=/fit-in/200x150/pic98765.jpg
17259,Bank Account,1994,0,0,0,2,5,30,30,Children's,Children's Game Educational Math Number ,,"From the Publisher:

Can you balance your checking account? Players learn a variety of processes involved in having a checking account. As they play around the gameboard, they write checks, make deposits, and keep accurate records. Real-life transactions include buying groceries, paying taxes, making car payments and paying medical bills. Checks, deposit slips, and currency from $1 to $100 are included.

",http://cf.geekdo-images.com/VXxgenlFB31QsJ-0DfhWPbc3VlM=/fit-in/200x150/pic98769.jpg
17260,Allowance,1983,4.66667,3,1,2,4,30,30,Children's,Children's Game Economic Educational Math Number ,,"From the Publisher:

Allowance provides a great way to teach young people about earning and saving money, as well as wisely making special purchases. Game cards indicate a task like mowing lawns and cleaning the garage. Choices are made, as in real life, whether to spend money on ice cream, or put it into savings. Coin chips from one cent to fifty cents and currency from $1 to $5 are included.

",http://cf.geekdo-images.com/1Ogo6CIfzawDv2pefGgjfX1RrTs=/fit-in/200x150/pic98771.jpg
17263,Fattoria,2001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17264,FotoCaccia,2001,6,3,1,2,6,30,30,Children's,Animals Card Game Children's Game Memory ,Memory,"From the Kidult website:

Fotocaccia is a visual memory game. In a few seconds you have to memorize the opponents pets and here starts the Fotocaccia. Enrich your treasure as much as you can.
The winner is the one who manages to click more animals (that is to catch them with photo clicks). An easy and quick game for Kidults and kids. But be careful, children are terrific at this game!

",http://cf.geekdo-images.com/BLK2Mkh_vjmz49n31jepzW--5fI=/fit-in/200x150/pic75181.jpg
17267,Laserburn,1980,6.6,25,2.7273,2,2,180,180,Wargames,Miniatures Science Fiction Wargame ,Dice RollingPaper-and-Pencil,"Laserburn is a set of science fiction skirmish rules, with roughly 12 to 20 figures a side.  It originated as rules for simulating firefights in science fiction role playing games, but soon grew into a set of stand-alone skirmish rules.

Laserburn uses 15mm scale, the basic rulebook is 40 pages in length.  Weapons covered are Lasers, bolters, slug gunes, grenade and missile launchers and conversion beams.  Armour include flak, mesh, light, power and dreadnought armor.

A number of supplements and scenarios were published for Laserburn as well.

",http://cf.geekdo-images.com/ESjXdtkv5QQU0IQw8Um0QzFNYb8=/fit-in/200x150/pic74165.jpg
17269,The Battle of the Alma,1994,6.38889,18,3,1,2,120,120,Wargames,Post-Napoleonic Wargame ,Chit-Pull SystemDice RollingHex-and-Counter,"1854. Three scenarios for the French (and Turkish) attack, the British attack, and the Alma Campaign. Two 34 x 22 maps. 300 double-sided die-cut counters. 75 yards per hex, 100 men per strength point. The chief focus of the game is leadership, with each leader having a Command Rating, a Command Span, and a Combat Bonus Rating. Morale, facing, and formation built into the counters.

",http://cf.geekdo-images.com/7ufMwB7tFz4ZPDAVxGsP2UwegIw=/fit-in/200x150/pic1500694.png
17270,F*ck This! (Imperialist Warmongers),2004,5.66667,3,1,2,3,30,30,,Card Game Expansion for Base-game Mature / Adult Party Game Word Game ,Co-operative PlaySet CollectionTrick-taking,"from the publisher: A 29-card expansion set for F*ck This! A set of cards that jump on Osama and his ilk, with a few slaps at the media and politicians while we're at it.

Expansion #3 of F*ck This!.

",http://cf.geekdo-images.com/a3rcqIWVCg_l5Lk-njBik3WZLpQ=/fit-in/200x150/pic84861.jpg
17271,F*ck This! (Keeping It Clean),2004,6,4,1,2,6,30,30,,Card Game Expansion for Base-game Mature / Adult Word Game ,Set CollectionTrick-taking,"From the publisher: A 29-card expansion for F*ck This! A set of cards that you can use to substitute into the main game for use with those who have more delicate sensibilities than you. Only 29 cards might not be enough to pull it off, but it's a start.

Expansion #4 of F*ck This!.

",http://cf.geekdo-images.com/u2fSn9s2PeyAscUr0ty0CYllgLY=/fit-in/200x150/pic84860.jpg
17272,55,2005,6,14,2,2,2,10,10,,Dice ,,"55 is a stand alone game, and also a 55 dice expansion for Spiel.  There are enough dice included to build a smaller version of the traditional pyramid from Das Spiel.  Additional colors and game rules are included to expand the selection of games for Das Spiel.  In fact Reinhold Wittig is not the only designer of this collection - there are many games designed by various authors.

Expands:

    Das Spiel




",http://cf.geekdo-images.com/KymsHfagNPt9OCfnnrhnKP71MDA=/fit-in/200x150/pic296218.jpg
17277,Warmachine: Apotheosis,2005,7.67248,121,3.7,2,4,60,60,Wargames,Book Expansion for Base-game Fantasy Miniatures Wargame ,Variable Player Powers,"From the publisher's website:

This 144 page full-color expansion advances the Warmachine storyline and adds new warjacks and warcasters.

Warmachine: Apotheosis introduces new rules that improve the depth of play and enrich the gaming experience for new and veteran players alike. In addition to new warcasters, some old favorites return with new abilities and updated models to reflect advancement and changes to their characters. The book also includes a new map-based campaign system providing story-driven play.

Expands:

    Warmachine




",http://cf.geekdo-images.com/FJRmSg01o6T8FlkD8qO9j_iE0pY=/fit-in/200x150/pic255581.jpg
17278,Warmachine: Escalation,2004,7.68431,137,3.8571,2,4,60,60,Wargames,Book Expansion for Base-game Fantasy Miniatures Wargame ,Variable Player Powers,"From the publisher's website:

Escalation is a 240 page supplement to Warmachine, including stats and rules for dozens of new additions to Warmachine armies, storyline fiction, a campaign, and a full color feature from the renowned 3D department of Privateer Press.

Expands:

    Warmachine




",http://cf.geekdo-images.com/ozGXemcsMP4ushFLdxfoQMuJDsE=/fit-in/200x150/pic82395.jpg
17281,Fragrances,1990,6.5,3,1,2,6,60,60,,Educational ,Commodity SpeculationSet Collection,"FRAGRANCES, The Perfect Blend of Art, Perfume and Game, put out by SentoSphere, Paris, France, in 1990. Description: An amusing original family game about perfume. 2-6 players. Age 12 and up. Contents: 24 scent bottles of essences, 5 women's perfume, 3 men's perfume, one mounted playing board, 8 perfume cards, 6 tokens, 1 die, 54 chips, 30 counters, 33 playing cards, rules. This game teaches you about perfume and its various classifications. The essences used in the game were selected from numerous essence producers to give you an idea of the wide range of materials used in the perfume industry.

",http://cf.geekdo-images.com/gPXMNrYqJwdQic51H4waO8IqLDs=/fit-in/200x150/pic74609.jpg
17283,Poker's Wild,2005,6.00333,18,2,2,6,0,0,,Card Game ,Tile Placement,"Score the most points by creating the best poker hand possible using up to any 5 consecutive cards (your card and up to 4 cards adjacent to it- either vertically or horizontally) on the game board on each turn.

",http://cf.geekdo-images.com/23y-htiJY4dSMCIIY0ma9HU7nJ0=/fit-in/200x150/pic74077.jpg
17285,Food Fight,2005,0,0,0,2,4,0,0,Children's,Action / Dexterity Children's Game ,,"From the publisher: 
Chef Alfredo is caught in the middle of a food fight! Children grab their forks and fling their meatballs at the chef as he spins round and round.  The first player to stick all of their meatballs on the chef wins. Have some food flinging fun... with no mess to cleanup! Game includes 12 meatballs, 4 flinging forks an 1 spinning chef.

",http://cf.geekdo-images.com/XinopvPy_zLBWkQ_y--kCvGg0gs=/fit-in/200x150/pic74078.jpg
17286,Calamityville,2005,4.6625,8,1.5,2,4,30,30,,American West City Building Economic Humor ,,"The game is set under the gold rush boom and bust. Players build up the town during the boom and the town goes broke under the bust. 
Much of the action is centered on the donkey in the middle of the board. When a player draws a Donkey Goes Wild! card, it bucks its legs to knock down players' buildings. The player with the most assets when the Gold Runs Out card is drawn wins.

Game includes 4 characters, 13 buildings, 1 bucking donkey, property deeds, newspaper cards, money, gold nuggets, 2 dice, game board and instructions.

",http://cf.geekdo-images.com/bG1wYlWLrFYYhsQGaQ5K1DkM3gE=/fit-in/200x150/pic74079.jpg
17287,Catch That Kiwi,1986,0,0,0,2,6,0,0,,Animals Children's Game ,,"From Box:  Kuru, the rare giant KIWI is hungry again. He decides to visit his four favorite shops. But the Kiwi Catchers have other ideas and set out to catch the big Kiwi before he returns to the safety of his rain forest home. Watch Out Kiwi - don't get caught.
Object of the game: The winner is the player who finally catches The Kiwi OR the Kiwi who has visited all four shops and returns safely to the forest.

",http://cf.geekdo-images.com/LKVXRwhr1hwcMRqjhpHbp3_aYxU=/fit-in/200x150/pic74445.jpg
17288,Exploration: The Seismic Game of Oil and Gas,1987,6.5,2,0,2,8,90,90,,Economic Exploration ,Auction/BiddingCommodity SpeculationRoll / Spin and Move,"From the Rules:

The game of Exploration is a realistic model of the daily events and excitement in an Oil  Gas Exploration Department
Players will instantly find themselves making decisions regarding where to drill, where to run seismic surveys, and how much to bid for prospective land parcels.

Game components include the Drilling Tool (a plastic oil rig with a long pin), the Seismic Tool (a plastic box with iron filings), money, player's score sheets, 4 different-colored Land Owner markers, colored pins to mark drilled wells (White= Dry, Yellow= Average, Red= Super Producers, Black= Wildcat), Crown Land Sale markers, Hazard cards, Windfall cards, and a gameboard with movable multi-stepped, multi-sized Oil Reservoirs placed inside (with magnets embedded in some of the 'super' producing regions).

",http://cf.geekdo-images.com/QFiCz4ZIV2DkUNs-OYAKm3xNuxY=/fit-in/200x150/pic82895.jpg
17290,People & Places in The Book,1986,3,1,0,2,8,60,60,,Religious Trivia ,Roll / Spin and Move,"A Bible trivia game a bit different from the usual Trivial Pursuit style.

There are six questions to each answer, in decreasing difficulty (6 being the most difficult).  In this game, players progress along a game track.  Movement forward (or backward for incorrect answers) is determined by the level of difficulty you are attempting.

There are several types of square, which determine who may answer the question.  A solo square means only the person whose marker is on the square may answer.  A Free-For-All square means all players have the opportunity to answer.  A Proxy square means the active player chooses another player to answer for them; the active player advances on the correct answer, but the proxy goes back if they answer incorrectly.  A Blitz square allows everyone to answer as the active player reads the clues from most difficult to easiest.  As soon as someone answers correctly, they and the active player move ahead the number of squares matching the level of clue that was the question was answered on.

Each players turn finishes after one move.

There are also Providence cards, which usually result in either going forward or back a number of squares.

First to reach the finish square wins.

",http://cf.geekdo-images.com/iUzCYquTV96TIhVmBIcF1b-Gx3w=/fit-in/200x150/pic74056.jpg
17291,"Can't Cook, Won't Cook",1995,4,1,0,2,6,0,0,,Educational Humor Movies / TV / Radio theme Party Game Trivia ,Roll / Spin and Move,"Based on the BBC Television Series of the same name, Can't Cook, Won't Cook is a lighthearted family game for 2 to 6 players Ages 10 and up

From the box:

They say If you can't stand the heat then get out of the kitchen! the same is true of this exciting, fast paced family action packed board game.
It's a race to get your ingredients for a perfect meal traveling up and down the board a few times to collect them. sounds simple...well it would hardly be based on the hit TV show, if it were that easy!!
Firstly, it's against the clock, then it's against another player, then you have to answer some Can't Cook or Won't Cook questions, oh and did we mention you could be rolling the pastry, tossing the pancake, chopping the herbs, stirring the pans....

The objective is to move around the board in order to collect points. Points are collected as you collect ingredient tokens. The game ends when the first player has collected all 5 ingredients. Movement is determined by dice roll with each player taking turns to have one minute (a sand timer is provided) to move and accomplish as much as they can.

The spaces on the board dictate the activities to be undertaken on them. These include:
- collecting an ingredient, 
- pausing for a cup of tea (rolling until you get a 2),
- answering questions (cookery related - involving choosing your answer from a choice of four) or 
- performing an action - stir the pan, roll the pastry, chop the herbs or toss the pancake (the equipment for which is all included with the game)

",http://cf.geekdo-images.com/ggomPBIuapw4cN-3VQsvgYCY1_Y=/fit-in/200x150/pic76786.jpg
17292,Limbo,1995,6.66667,3,1,2,2,20,20,,Action / Dexterity Party Game ,,"Limbo - How Low Can You Go?

Components:
5 Limbo Blocks (wooden blocks (5cm x 5cm x 13cm)
1 Limbo Bar (wooden block (0.5cm x 5cm x 13cm) with Velcro pad
1 Limbo-low-nose (with Velcro pad)

The five limbo blocks are stacked on top of each other on the floor with the limbo bar on the top.  Players take it in turns to wear the Limbo-low-nose and bend over an pick up the limbo bar with their nose.  This must be achieved with only the feet in contact with the floor.  Each player has three attempts - players who cannot do this, or touch the floor with any part of their body other than their feet are eliminated.

Once everyone has succeeded or been eliminated the bar is lowered by removing one of the limbo blocks so that the limbo bar is now resting on four blocks.  Players now attempt at this height.

Play continues in this way, gradually reducing the height of the bar until either only one player is left or until at least two players have successfully picked up the bar from the floor.  If this happens all five blocks are placed under the limbo bar again, and the exercise repeated, but this time players are only allowed to stand on one foot!

",http://cf.geekdo-images.com/EiruwkPur_1nlaBc343u01v3E0Y=/fit-in/200x150/pic74171.jpg
17293,Delta Force,1988,4.5,2,2.5,2,2,15,15,Abstract,Abstract Strategy ,Point to Point MovementTile Placement,"DELTA FORCE - The Game of Strategy, Confrontation and Capture.  Outwit your opponent in a cunning campaign of sacrifice and counter-sacrifice.

Each player has fourteen triangular pieces numbered from 1 to 14.  These are arranged in a matrix on each player's side of board.

Once placed the counters are moved forward towards the center of the board where counters from both sides come face to face in the attack position.  The highest number wins each confrontation.

The winner is the player to capture the most Delta Force counters.

",http://cf.geekdo-images.com/q4XR3zsD8JUesz2Y91WNnNMeE24=/fit-in/200x150/pic76597.jpg
17294,Prehistoric Settlements,1998,7.14286,7,3,2,4,120,120,,Miniatures Prehistoric Wargame ,,"From the website:

Set about 50,000 years B.C. in an age of hunter gathers, and the last of the strange large mammals, such as Woolly Mammoths, Sabre-tooth Tigers and Giant Birds, the game is a mixture of board games and wargames and was a daunting task to create. It was easy all we had to do was make it simple and quick to play, whilst still blending in a level of complexity that would keep the players interest alive. Well, I am sure that we have succeeded in doing just that. Using a mixture of Metal Miniatures, Resin Buildings and Cards and Counters, there is very little note taking and working out involved as the counters and cards remove this aspect, and the player is free to work on the most important aspect of the game strategy, and this is what the game is really about!

At the beginning of the game all the players start with the same amount of pieces and the basic idea of the game is to grow your settlement faster than the other players, buying Figures and Buildings with game tokens as you go along, hopefully avoiding Natural Disasters and other unforeseen incidents.The game can be played by 2 or 4 players and is for Ages 14 and up and is fun for families as well as boardgamers  wargamers.

A great deal of time and effort was put into the design of the game pieces, which are very detailed. The same figures are used for each different tribe, which are just painted differently. Spears  Shields are cast separately, but come with the figures that they are intended for. The rules are well printed complete with a color cover, and are packed with black  white illustrations. The game tokens are printed in color, on white card.

To sum up, this was daunting but great fum to create, and to play-test, of which there were many games. There isn't a game like it on the market that I know of, and I know that those who buy a set are going to find it an appealing and tactical game. The more you play the game the faster it becomes and the more you will find that you have learned since the last time you played it.

Currently there are 2 expansions that add Shamans and water taskings:

- The Savage Seas 
- Out of the Wilderness

Check more info at the homepage:
http://www.sbarber-models.clara.net/html/settlement.html

or the yahoo group: http://groups.yahoo.com/group/steve_barber_models/

",http://cf.geekdo-images.com/oEi4ujKK1ieQff2yf6F0AtYkE90=/fit-in/200x150/pic74159.jpg
17295,Operation Husky,1979,4,2,0,2,2,120,120,Wargames,Wargame World War II ,Hex-and-Counter,"It's June 11, 1943 and the Allies are ashore on Sicily...the race to Messina has begun. As the Allied player, you have 12 division of Americans, Canadians and British. In all, 467,000 troops commanded by two of the Allies's best....Your objectives are to sweep the Axis off the island.

The game was published in Combat! #9.

",-1
17296,Dino-Czars,2002,0,0,3,2,2,30,30,Abstract,Abstract Strategy Animals Fighting Prehistoric ,Point to Point Movement,"Back in the days when the great plains were ruled by dinosaurs, the local Tyrannosaurus came to you and your dinosaur friends with a proposition you couldn't refuse: help eliminate the neighboring Tyrannosaurus to open up a new food supply, and you and your friends won't get eaten. Your brain is the size of a walnut, so this 'not getting eaten' bit sounded like a pretty good idea. Little did you realize that the neighboring Tyrannosaurus had the same idea. Who will be the next Dino-Czar?

Dino-Czars is a shogi-like game where the object is to capture the opposing Tyrannosaurus. Up to two captured pieces can re-spawn by hatching eggs, but gestation takes time and causes a player to lose tempo. A computer version is available for the Zillions of Games engine.

",http://cf.geekdo-images.com/wXMjLCGNXutv1m_K76l8vPROkzw=/fit-in/200x150/pic74253.jpg
17297,Little Polar Bear Memory Game,2002,4,1,0,2,8,15,15,Children's,Children's Game Memory ,Memory,"The Little Polar Bear Memory is based on the traditional game of memory and can be played that way, with players turning over cards, two at a time, trying to find as many matched pairs as possible through luck or by remembering the location of the cards.
The game has 30 regular picture pairs and 12 special Little Polar Bear cards. This addition makes five variations of the traditional game possible. Some of these are easier to play; some are more challenging and difficult.

",http://cf.geekdo-images.com/8zZrtIe2kHNxnM6IVU98rKPWj3c=/fit-in/200x150/pic75915.jpg
17299,The Great Gumball Game,1995,0,0,0,2,4,15,15,Children's,Children's Game ,,"From the box:

Pop the Gumball, Match the Color, Win the Game!

Take your own miniature machine, press down the dome, and watch the colored gumball rise to the top!  Match the color of the gumball to the next matching-colored space on the board.  Youre on your way!

",http://cf.geekdo-images.com/-Cy9EfxszAS51Ra9KFVS7WlGq9U=/fit-in/200x150/pic74224.jpg
17300,The Masters of the Universe Role Playing Game,1985,5,6,2,1,6,0,0,,Adventure Comic Book / Strip Fantasy Movies / TV / Radio theme Science Fiction ,Action Point Allowance SystemCo-operative PlayRole Playing,"Skeletor and his evil minions have stolen the Crown Jewels, secreting them away in Snake Mountain. Now He-Man and his companions have entered Skeletor's hideaway deep beneath Snake Mountain to retrieve the lost treasure. In this exciting and fast-paced game, players become the forces of good. As they explore the depths of Skeletor's hideout, searching for the treasure, they will  encounter monsters and evil characters, which will try to stop them. Only their cunning will help unless they can find the magic gemstones that will defeat Skeletor's evil.

",http://cf.geekdo-images.com/ngeBCPn0wgR9OoswvJKV1A0xUPE=/fit-in/200x150/pic129719.jpg
